	topicCategory	_id
54	Behavioral Research	pmid33925317
54	Behavioral Research	pmid32434598
54	Behavioral Research	pmid32734311
54	Behavioral Research	pmid33842200
54	Behavioral Research	pmid33182661
54	Behavioral Research	pmid32283246
54	Behavioral Research	pmid33898755
54	Behavioral Research	pmid33880984
54	Behavioral Research	pmid33718982
54	Behavioral Research	pmid32434599
54	Behavioral Research	pmid33110532
54	Behavioral Research	pmid33827652
54	Behavioral Research	pmid33227054
54	Behavioral Research	pmid33989958
54	Behavioral Research	pmid33605367
54	Behavioral Research	pmid33595413
54	Behavioral Research	pmid33421802
54	Behavioral Research	pmid32470007
54	Behavioral Research	pmid34023010
54	Behavioral Research	pmid34015949
54	Behavioral Research	pmid34037166
54	Behavioral Research	pmid32994655
54	Behavioral Research	pmid33083694
54	Behavioral Research	pmid33328012
54	Behavioral Research	pmid32640419
54	Behavioral Research	pmid34018270
54	Behavioral Research	pmid34135838
54	Behavioral Research	pmid33973212
54	Behavioral Research	pmid33334143
54	Behavioral Research	pmid33794971
54	Behavioral Research	pmid32589799
54	Behavioral Research	pmid33164642
54	Behavioral Research	pmid32659519
54	Behavioral Research	pmid33837651
54	Behavioral Research	pmid34158168
54	Behavioral Research	pmid32503818
54	Behavioral Research	pmid33242856
54	Behavioral Research	pmid32903445
54	Behavioral Research	pmid33330333
54	Behavioral Research	pmid32593055
54	Behavioral Research	pmid32900210
54	Behavioral Research	pmid33244359
54	Behavioral Research	pmid32470593
54	Behavioral Research	pmid32593065
54	Behavioral Research	pmid33676375
54	Behavioral Research	pmid33151431
54	Behavioral Research	pmid33554624
54	Behavioral Research	pmid32947374
54	Behavioral Research	pmid33316003
54	Behavioral Research	pmid33959081
54	Behavioral Research	pmid32493713
54	Behavioral Research	pmid32315881
54	Behavioral Research	pmid32948955
54	Behavioral Research	pmid32333227
54	Behavioral Research	pmid32982890
54	Behavioral Research	pmid33191083
54	Behavioral Research	pmid32862063
54	Behavioral Research	pmid32923550
54	Behavioral Research	pmid32768380
54	Behavioral Research	pmid32593124
54	Behavioral Research	pmid33031703
54	Behavioral Research	pmid32667662
54	Behavioral Research	pmid33432786
54	Behavioral Research	pmid33869536
54	Behavioral Research	pmid32516187
54	Behavioral Research	pmid33143529
54	Behavioral Research	pmid34007945
54	Behavioral Research	pmid33450699
54	Behavioral Research	pmid33297849
54	Behavioral Research	pmid32600843
54	Behavioral Research	pmid33106766
54	Behavioral Research	pmid33817633
54	Behavioral Research	pmid34026704
54	Behavioral Research	pmid33039273
54	Behavioral Research	pmid33204057
54	Behavioral Research	pmid32917554
54	Behavioral Research	pmid33346206
54	Behavioral Research	pmid32816426
54	Behavioral Research	pmid33607123
54	Behavioral Research	pmid32085843
54	Behavioral Research	pmid33979779
54	Behavioral Research	pmid33827497
54	Behavioral Research	pmid33304039
54	Behavioral Research	pmid32830876
54	Behavioral Research	pmid33891280
54	Behavioral Research	pmid33192913
54	Behavioral Research	pmid32991351
54	Behavioral Research	pmid33220082
54	Behavioral Research	pmid33611276
54	Behavioral Research	pmid33864441
54	Behavioral Research	pmid33354246
54	Behavioral Research	pmid33686930
54	Behavioral Research	pmid33095262
54	Behavioral Research	pmid34142646
54	Behavioral Research	pmid33156811
54	Behavioral Research	pmid32369030
54	Behavioral Research	pmid32704376
54	Behavioral Research	pmid32516622
54	Behavioral Research	pmid33573631
54	Behavioral Research	pmid33639109
54	Behavioral Research	pmid33062854
54	Behavioral Research	pmid33196787
54	Behavioral Research	pmid32842905
54	Behavioral Research	pmid33557142
54	Behavioral Research	pmid32767191
54	Behavioral Research	pmid33575313
54	Behavioral Research	pmid33017180
54	Behavioral Research	pmid34023012
54	Behavioral Research	pmid33991952
54	Behavioral Research	pmid32551757
54	Behavioral Research	pmid33520642
54	Behavioral Research	pmid33673852
54	Behavioral Research	pmid33406913
54	Behavioral Research	pmid33631311
54	Behavioral Research	pmid33437748
54	Behavioral Research	pmid33271733
54	Behavioral Research	pmid33303253
54	Behavioral Research	pmid32549334
54	Behavioral Research	pmid32815433
54	Behavioral Research	pmid33628560
54	Behavioral Research	pmid34075342
54	Behavioral Research	pmid33150537
54	Behavioral Research	pmid34041087
54	Behavioral Research	pmid33235406
54	Behavioral Research	pmid32800349
54	Behavioral Research	pmid33001835
54	Behavioral Research	pmid32538647
54	Behavioral Research	pmid33370754
54	Behavioral Research	pmid32782492
54	Behavioral Research	pmid33481156
54	Behavioral Research	pmid33741717
54	Behavioral Research	pmid33683789
54	Behavioral Research	pmid33966686
54	Behavioral Research	pmid32836010
54	Behavioral Research	pmid32755818
54	Behavioral Research	pmid33955972
54	Behavioral Research	pmid33354066
54	Behavioral Research	pmid33801041
54	Behavioral Research	pmid33173605
54	Behavioral Research	pmid33656596
54	Behavioral Research	pmid33021925
54	Behavioral Research	pmid33549250
54	Behavioral Research	pmid34138833
54	Behavioral Research	pmid33091782
54	Behavioral Research	pmid33641028
54	Behavioral Research	pmid32760195
54	Behavioral Research	pmid32520224
54	Behavioral Research	pmid32644919
54	Behavioral Research	pmid33016773
54	Behavioral Research	pmid33759724
54	Behavioral Research	pmid33413238
54	Behavioral Research	pmid34158036
54	Behavioral Research	pmid33736534
54	Behavioral Research	pmid32367062
54	Behavioral Research	pmid33502286
54	Behavioral Research	pmid33746461
54	Behavioral Research	pmid34110866
54	Behavioral Research	pmid32303022
54	Behavioral Research	pmid32317038
54	Behavioral Research	pmid33840617
54	Behavioral Research	pmid33443703
54	Behavioral Research	pmid33770308
54	Behavioral Research	pmid32908676
54	Behavioral Research	pmid32467813
54	Behavioral Research	pmid32846142
54	Behavioral Research	pmid32997640
54	Behavioral Research	pmid33776270
54	Behavioral Research	pmid32382727
54	Behavioral Research	pmid34001071
54	Behavioral Research	pmid32811593
54	Behavioral Research	pmid33428676
54	Behavioral Research	pmid33930044
54	Behavioral Research	pmid34156596
54	Behavioral Research	pmid33041346
54	Behavioral Research	pmid32902348
54	Behavioral Research	pmid32390480
54	Behavioral Research	pmid33322924
54	Behavioral Research	pmid32283512
54	Behavioral Research	pmid33389845
54	Behavioral Research	pmid33571916
54	Behavioral Research	pmid33532447
54	Behavioral Research	pmid33334224
54	Behavioral Research	pmid33357966
54	Behavioral Research	pmid32278745
54	Behavioral Research	pmid33755839
54	Behavioral Research	pmid33443108
54	Behavioral Research	pmid33031575
54	Behavioral Research	pmid33236657
54	Behavioral Research	pmid32955711
54	Behavioral Research	pmid33061799
54	Behavioral Research	pmid33828395
54	Behavioral Research	pmid33715558
54	Behavioral Research	pmid32363746
54	Behavioral Research	pmid33364223
54	Behavioral Research	pmid32302447
54	Behavioral Research	pmid33646927
54	Behavioral Research	pmid34025498
54	Behavioral Research	pmid34043385
54	Behavioral Research	pmid33414606
54	Behavioral Research	pmid33091568
54	Behavioral Research	pmid33656699
54	Behavioral Research	pmid33992062
54	Behavioral Research	pmid34114040
54	Behavioral Research	pmid32776506
54	Behavioral Research	pmid32716817
54	Behavioral Research	pmid33792011
54	Behavioral Research	pmid32656175
54	Behavioral Research	pmid32247261
54	Behavioral Research	pmid33708743
54	Behavioral Research	pmid32248608
54	Behavioral Research	pmid32915233
54	Behavioral Research	pmid33138798
54	Behavioral Research	pmid32584110
54	Behavioral Research	pmid32313348
54	Behavioral Research	pmid33593505
54	Behavioral Research	pmid32722624
54	Behavioral Research	pmid33029305
54	Behavioral Research	pmid33821240
54	Behavioral Research	pmid33647839
54	Behavioral Research	pmid32551765
54	Behavioral Research	pmid33119116
54	Behavioral Research	pmid33917942
54	Behavioral Research	pmid33730760
54	Behavioral Research	pmid33290942
54	Behavioral Research	pmid32579265
54	Behavioral Research	pmid32711717
54	Behavioral Research	pmid33138985
54	Behavioral Research	pmid32861984
54	Behavioral Research	pmid33552373
54	Behavioral Research	pmid34039579
54	Behavioral Research	pmid32965375
54	Behavioral Research	pmid32346406
54	Behavioral Research	pmid32905275
54	Behavioral Research	pmid33977436
54	Behavioral Research	pmid33832534
54	Behavioral Research	pmid33130512
54	Behavioral Research	pmid33407447
54	Behavioral Research	pmid33026358
54	Behavioral Research	pmid33271698
54	Behavioral Research	pmid34131681
54	Behavioral Research	pmid33762857
54	Behavioral Research	pmid33886490
54	Behavioral Research	pmid33626303
54	Behavioral Research	pmid33602535
54	Behavioral Research	pmid33210124
54	Behavioral Research	pmid33585834
54	Behavioral Research	pmid33477595
54	Behavioral Research	pmid33312923
54	Behavioral Research	pmid33040771
54	Behavioral Research	pmid32484783
54	Behavioral Research	pmid33483706
54	Behavioral Research	pmid32680834
54	Behavioral Research	pmid32582322
54	Behavioral Research	pmid33170415
54	Behavioral Research	pmid33324307
54	Behavioral Research	pmid32958264
54	Behavioral Research	pmid33072685
54	Behavioral Research	pmid33051800
54	Behavioral Research	pmid33239877
54	Behavioral Research	pmid32805625
54	Behavioral Research	pmid32978927
54	Behavioral Research	pmid33081457
54	Behavioral Research	pmid33496150
54	Behavioral Research	pmid33212979
54	Behavioral Research	pmid32921709
54	Behavioral Research	pmid32461625
54	Behavioral Research	pmid34061758
54	Behavioral Research	pmid32581891
54	Behavioral Research	pmid33240384
54	Behavioral Research	pmid33633917
54	Behavioral Research	pmid32307516
54	Behavioral Research	pmid32744842
54	Behavioral Research	pmid32853009
54	Behavioral Research	pmid33431391
54	Behavioral Research	pmid33910665
54	Behavioral Research	pmid34135976
54	Behavioral Research	pmid33903776
54	Behavioral Research	pmid32445629
54	Behavioral Research	pmid33854386
54	Behavioral Research	pmid32574940
54	Behavioral Research	pmid33838728
54	Behavioral Research	pmid32885686
54	Behavioral Research	pmid33796496
54	Behavioral Research	pmid33682531
54	Behavioral Research	pmid33262110
54	Behavioral Research	pmid33313137
54	Behavioral Research	pmid32868984
54	Behavioral Research	pmid32409249
54	Behavioral Research	pmid33600272
54	Behavioral Research	pmid33414746
54	Behavioral Research	pmid33106097
54	Behavioral Research	pmid33870881
54	Behavioral Research	pmid32936467
54	Behavioral Research	pmid33603852
54	Behavioral Research	pmid34081597
54	Behavioral Research	pmid34012765
54	Behavioral Research	pmid33091590
54	Behavioral Research	pmid34158730
54	Behavioral Research	pmid34129384
54	Behavioral Research	pmid33487048
54	Behavioral Research	pmid32635958
54	Behavioral Research	pmid33704102
54	Behavioral Research	pmid33050800
54	Behavioral Research	pmid32468988
54	Behavioral Research	pmid32195704
54	Behavioral Research	pmid33606560
54	Behavioral Research	pmid32602930
54	Behavioral Research	pmid33772425
54	Behavioral Research	pmid33586331
54	Behavioral Research	pmid32512134
54	Behavioral Research	pmid32567207
54	Behavioral Research	pmid32389514
54	Behavioral Research	pmid33570857
54	Behavioral Research	pmid32489190
54	Behavioral Research	pmid34127206
54	Behavioral Research	pmid33009900
54	Behavioral Research	pmid33364435
54	Behavioral Research	pmid33234875
54	Behavioral Research	pmid33777253
54	Behavioral Research	pmid34043896
54	Behavioral Research	pmid33725647
54	Behavioral Research	pmid32334407
54	Behavioral Research	pmid33132537
54	Behavioral Research	pmid33893459
54	Behavioral Research	pmid34101370
54	Behavioral Research	pmid33198045
54	Behavioral Research	pmid33270755
54	Behavioral Research	pmid32902800
54	Behavioral Research	pmid33883068
54	Behavioral Research	pmid33655549
54	Behavioral Research	pmid33538477
54	Behavioral Research	pmid32847374
54	Behavioral Research	pmid32582377
54	Behavioral Research	pmid32582321
54	Behavioral Research	pmid33660623
54	Behavioral Research	pmid33706815
54	Behavioral Research	pmid33733901
54	Behavioral Research	pmid32886958
54	Behavioral Research	pmid32720713
54	Behavioral Research	pmid32649687
54	Behavioral Research	pmid32860908
54	Behavioral Research	pmid32551759
54	Behavioral Research	pmid32456713
54	Behavioral Research	pmid33029320
54	Behavioral Research	pmid33410358
54	Behavioral Research	pmid33127739
54	Behavioral Research	pmid33788370
54	Behavioral Research	pmid33278363
54	Behavioral Research	pmid34025223
54	Behavioral Research	pmid32872439
54	Behavioral Research	pmid33792990
54	Behavioral Research	pmid32571079
54	Behavioral Research	pmid33288454
54	Behavioral Research	pmid33416740
54	Behavioral Research	pmid34124096
54	Behavioral Research	pmid33658333
54	Behavioral Research	pmid33242797
54	Behavioral Research	pmid32900252
54	Behavioral Research	pmid33676823
54	Behavioral Research	pmid32772538
54	Behavioral Research	pmid33092586
54	Behavioral Research	pmid32700223
54	Behavioral Research	pmid33612122
54	Behavioral Research	pmid32342698
54	Behavioral Research	pmid32490845
54	Behavioral Research	pmid32502468
54	Behavioral Research	pmid32810919
54	Behavioral Research	pmid32548682
54	Behavioral Research	pmid33691029
54	Behavioral Research	pmid33542468
54	Behavioral Research	pmid33816361
54	Behavioral Research	pmid33724169
54	Behavioral Research	pmid33152693
54	Behavioral Research	pmid32646522
54	Behavioral Research	pmid32347405
54	Behavioral Research	pmid33245299
54	Behavioral Research	pmid33787658
54	Behavioral Research	pmid33522343
54	Behavioral Research	pmid33271713
54	Behavioral Research	pmid34059168
54	Behavioral Research	pmid34118942
54	Behavioral Research	pmid33634654
54	Behavioral Research	pmid33992223
54	Behavioral Research	pmid34060958
54	Behavioral Research	pmid33176771
54	Behavioral Research	pmid33475445
54	Behavioral Research	pmid33541858
54	Behavioral Research	pmid32653855
54	Behavioral Research	pmid34113184
54	Behavioral Research	pmid34117527
54	Behavioral Research	pmid34018470
54	Behavioral Research	pmid33967858
54	Behavioral Research	pmid33913138
54	Behavioral Research	pmid33866383
54	Behavioral Research	pmid33195990
54	Behavioral Research	pmid32425474
54	Behavioral Research	pmid32653848
54	Behavioral Research	pmid33558139
54	Behavioral Research	pmid34023011
54	Behavioral Research	pmid32998207
54	Behavioral Research	pmid32796801
54	Behavioral Research	pmid32478546
54	Behavioral Research	pmid33644689
54	Behavioral Research	pmid33362329
54	Behavioral Research	pmid34094627
54	Behavioral Research	pmid32573397
54	Behavioral Research	pmid32478557
54	Behavioral Research	pmid34073051
54	Behavioral Research	pmid32752587
54	Behavioral Research	pmid32680692
54	Behavioral Research	pmid32970761
54	Behavioral Research	pmid33630500
54	Behavioral Research	pmid33650985
54	Behavioral Research	pmid34114998
54	Behavioral Research	pmid33694192
54	Behavioral Research	pmid33176027
54	Behavioral Research	pmid32437228
54	Behavioral Research	pmid32478544
54	Behavioral Research	pmid33996706
54	Behavioral Research	pmid32900212
54	Behavioral Research	pmid34140344
54	Behavioral Research	pmid32640852
54	Behavioral Research	pmid32781927
54	Behavioral Research	pmid33252950
54	Behavioral Research	pmid34042627
54	Behavioral Research	pmid32713284
54	Behavioral Research	pmid34106503
54	Behavioral Research	pmid33592903
